606.878127704  2013.58317342
672.122511946  1854.87451556
768.446401023  1929.67603567
938.668773752  1993.11434699
1140.30928999  2026.26331038
1310.71979531  1832.03521842
1400.34616398  1679.76069534
1594.23561726  1528.76547391
1824.62279415  1390.48801595
1853.82097302  1200.66222674
1975.91902773  975.166497347
2155.28464462  916.017609211
2164.84178049  1026.56432253
1990.55574369  1128.72032208
2050.6452948  1430.07111412
2083.83188471  1577.71757535
2170.25999925  1805.77190804
2240.84734921  1929.337397
2414.07984347  1870.11325582
2635.9258005  1829.89050683
2841.47947473  1703.57828197
2999.88712044  1748.46671934
3190.16442789  1744.66644091
3103.36004816  2031.94491478
3056.36452572  2197.01245438
2965.98562667  2379.95259059
3023.70470708  2527.90006397
2924.52120254  2569.62787373
2436.58050194  2453.21142341
2218.34669075  2346.23922941
1998.30680664  2312.8645069
1790.3826617  2285.7734131
1479.96387854  2435.33882681
1098.35572111  2485.87124205
1027.42973248  2626.105279
949.768596907  2790.79655341
791.210445122  2752.04123867
712.420513978  2462.73093276
668.623245664  2247.46961659
634.985137525  2118.22252323
