 DATA READ COMPLETE -- CLOSING INPUT FILE
 INPUT DATA FROM :
 HEAD.MAP
  ROWS =  302 COLUMNS =  197
 CMANNING =   150.
 FDEPTH       =   0.2
 RMAN      =   4.
 SPACING        =   29.874
 XMIN =   14.937 XMAX =   5900.115
 YMIN =   14.937 YMAX =   9036.885
 OUTLET AT (X,Y) =   283.803  612.417
 OUTLET AT COL,ROW =  10 21
 NUM. PARTICLES =  31775
 PRINT INCREMENT=  100
 VELOCITY MAPS BUILT
 PARTICLE MAPS BUILT
 BEGIN PARTICLE TRACKING
 PARTICLE COUNT =  31775
 ALREADY IN OUTLET, PARTICLE SHOULD BE REMOVED
 A SINGLE INSTANCE OF THIS MESSAGE IS EXPECTED
 IP,LPX,LPY = 1170 10 21
 DMOVE,TMOVE  =  0.  0.
 DTRM_V5 MODEL -- DISTANCE AREA MODEL      
  CUMULATIVE DISTANCE DISTRIBUTION     
 -DISTANCE(FT)-  --FRACTIONAL_AREA--  ---NUMBER---  
     9121.649         0.132      4191.000
     9130.718         0.132      4201.000
     9141.468         0.133      4211.000
     9159.046         0.133      4221.000
     9172.707         0.133      4231.000
     9182.396         0.133      4241.000
     9194.129         0.134      4251.000
     9214.900         0.134      4261.000
     9227.808         0.134      4271.000
     9240.830         0.135      4281.000
     9261.391         0.135      4291.000
     9269.798         0.135      4301.000
     9275.806         0.136      4311.000
     9295.194         0.136      4321.000
     9308.241         0.136      4331.000
     9315.445         0.137      4341.000
     9328.892         0.137      4351.000
     9348.325         0.137      4361.000
     9355.661         0.138      4371.000
     9371.652         0.138      4381.000
     9392.284         0.138      4391.000
     9402.419         0.139      4401.000
     9412.535         0.139      4411.000
     9428.526         0.139      4421.000
     9440.358         0.139      4431.000
     9447.321         0.140      4441.000
     9462.205         0.140      4451.000
     9481.852         0.140      4461.000
     9490.798         0.141      4471.000
     9504.284         0.141      4481.000
     9515.443         0.141      4491.000
     9529.729         0.142      4501.000
     9542.638         0.142      4511.000
     9552.870         0.142      4521.000
     9566.203         0.143      4531.000
     9579.537         0.143      4541.000
     9586.465         0.143      4551.000
     9601.375         0.144      4561.000
     9619.158         0.144      4571.000
     9626.682         0.144      4581.000
     9639.728         0.144      4591.000
     9652.750         0.145      4601.000
     9666.898         0.145      4611.000
     9677.032         0.145      4621.000
     9690.177         0.146      4631.000
     9703.510         0.146      4641.000
     9714.974         0.146      4651.000
     9721.934         0.147      4661.000
     9736.819         0.147      4671.000
     9748.687         0.147      4681.000
     9761.768         0.148      4691.000
     9774.123         0.148      4701.000
     9787.267         0.148      4711.000
     9800.897         0.149      4721.000
     9807.187         0.149      4731.000
     9821.693         0.149      4741.000
     9833.000         0.150      4751.000
     9845.580         0.150      4761.000
     9857.335         0.150      4771.000
     9861.909         0.150      4781.000
     9875.988         0.151      4791.000
     9897.552         0.151      4801.000
     9901.295         0.151      4811.000
     9916.205         0.152      4821.000
     9931.000         0.152      4831.000
     9938.204         0.152      4841.000
     9944.494         0.153      4851.000
     9964.790         0.153      4861.000
     9972.508         0.153      4871.000
     9984.710         0.154      4881.000
     9998.386         0.154      4891.000
    10013.295         0.154      4901.000
    10034.997         0.155      4911.000
    10041.439         0.155      4921.000
    10056.090         0.155      4931.000
    10072.915         0.155      4941.000
    10080.659         0.156      4951.000
    10086.696         0.156      4961.000
    10104.886         0.156      4971.000
    10115.727         0.157      4981.000
    10132.088         0.157      4991.000
    10144.514         0.157      5001.000
    10168.980         0.158      5011.000
    10175.908         0.158      5021.000
    10183.787         0.158      5031.000
    10199.188         0.159      5041.000
    10210.221         0.159      5051.000
    10216.125         0.159      5061.000
    10224.003         0.160      5071.000
    10241.605         0.160      5081.000
    10257.500         0.160      5091.000
    10269.692         0.161      5101.000
    10283.133         0.161      5111.000
    10302.704         0.161      5121.000
    10309.908         0.161      5131.000
    10315.056         0.162      5141.000
    10328.737         0.162      5151.000
    10339.870         0.162      5161.000
    10347.528         0.163      5171.000
    10356.414         0.163      5181.000
    10370.089         0.163      5191.000
    10380.086         0.164      5201.000
    10399.003         0.164      5211.000
    10410.306         0.164      5221.000
    10418.184         0.165      5231.000
    10431.393         0.165      5241.000
    10440.010         0.165      5251.000
    10450.522         0.166      5261.000
    10458.400         0.166      5271.000
    10471.609         0.166      5281.000
    10478.756         0.167      5291.000
    10491.897         0.167      5301.000
    10501.465         0.167      5311.000
    10514.017         0.167      5321.000
    10525.051         0.168      5331.000
    10536.310         0.168      5341.000
    10544.008         0.168      5351.000
    10551.312         0.169      5361.000
    10565.100         0.169      5371.000
    10572.261         0.169      5381.000
    10578.610         0.170      5391.000
    10587.829         0.170      5401.000
    10597.558         0.170      5411.000
    10607.468         0.171      5421.000
    10614.483         0.171      5431.000
    10624.341         0.171      5441.000
    10632.029         0.172      5451.000
    10638.771         0.172      5461.000
    10654.113         0.172      5471.000
    10661.174         0.172      5481.000
    10667.720         0.173      5491.000
    10673.616         0.173      5501.000
    10681.176         0.173      5511.000
    10692.797         0.174      5521.000
    10701.391         0.174      5531.000
    10707.937         0.174      5541.000
    10713.153         0.175      5551.000
    10721.531         0.175      5561.000
    10727.464         0.175      5571.000
    10738.876         0.176      5581.000
    10748.414         0.176      5591.000
    10753.370         0.176      5601.000
    10764.811         0.177      5611.000
    10773.211         0.177      5621.000
    10783.272         0.177      5631.000
    10792.696         0.178      5641.000
    10798.481         0.178      5651.000
    10805.027         0.178      5661.000
    10810.923         0.178      5671.000
    10823.449         0.179      5681.000
    10830.104         0.179      5691.000
    10839.714         0.179      5701.000
    10846.762         0.180      5711.000
    10851.931         0.180      5721.000
    10862.442         0.180      5731.000
    10870.064         0.181      5741.000
