100,0
701659.87652165,3637018.41772667
701390.12052808,3637110.41238866
701301.419513467,3637290.82908956
701150.907019337,3637262.07164125
700851.09687593,3637354.30498813
700943.207055287,3637593.19005015
700793.66842608,3637684.23354269
700768.723560767,3638313.42601948
700950.506324612,3638491.69914653
701070.721648934,3638490.74644704
701192.151053092,3638639.54505111
701554.013655946,3638786.43953122
701706.71281981,3639084.75355902
702161.162716781,3639530.44402679
702107.854641224,3640369.53818268
702470.684478865,3640636.24303883
702593.324137783,3640934.80059661
702565.454872643,3641204.59637099
702746.990026424,3641352.9275505
702748.687596152,3641562.58442458
702901.622384836,3641890.85697526
702906.469779003,3642489.87952985
702817.519624293,3642640.34688806
702818.731154078,3642790.10431174
702699.245909692,3642880.90631433
702762.502503772,3643269.79819514
702644.710749031,3643570.25885686
702856.294442534,3643718.35466655
702858.231462161,3643957.96649344
702980.139511111,3644166.67755318
702981.591765821,3644346.38482956
702862.830481246,3644527.04225539
702865.250480753,3644826.55608273
702955.893105087,3644885.74840367
702896.996335198,3645035.97937204
703048.715004004,3645214.50495425
703142.501077645,3645663.06933082
703413.704225821,3645750.79265543
703683.940904225,3645718.70942908
703776.757958042,3646047.46903973
704255.917350511,3645834.02074808
704826.445622171,3645769.62224064
705124.323591051,3645437.78803209
705304.642879957,3645436.36892806
705242.844915717,3645227.17667348
705480.133390078,3644835.91145912
705448.631065615,3644656.43623748
705267.100756934,3644508.09715281
705172.589448456,3643969.67556798
705052.132634194,3643940.67152963
705107.886974796,3643401.06825062
705227.132769284,3643280.31410027
705467.321927986,3643248.46879379
705312.941004717,3642740.47468644
705311.97325992,3642620.66813548
705401.408179547,3642530.10354274
705399.714179891,3642320.44309858
705580.038313897,3642319.0214445
705579.312314045,3642229.1675513
705668.989488628,3642168.55357628
705819.258962786,3642167.36907705
706028.42699187,3642015.95360945
706268.376445669,3641954.1553902
706384.963810771,3641503.93373473
706474.641750369,3641443.31975971
706592.680860171,3641172.80818568
706619.829480567,3640813.15392801
706499.127606292,3640754.19850692
706374.79496774,3640245.97361984
706132.663689306,3640038.21143451
706161.505799348,3639888.21838601
706040.320690187,3639769.36147448
706066.253700715,3639259.95259818
706154.476835552,3639019.63236679
706032.320666525,3638780.97170936
705699.538348585,3638514.02332323
705667.784588979,3638304.60411401
705547.082969709,3638245.65379302
705513.144070399,3637766.67672928
705422.738345911,3637737.43732111
705421.767541051,3637617.63357521
704908.413224035,3637322.16693566
704907.927439097,3637262.26519021
704667.247650357,3637234.21767643
704608.353175515,3637384.44634975
704428.999591365,3637505.67633983
704308.781461986,3637506.62750929
704189.535157488,3637627.3798746
703859.180489213,3637659.94786586
703738.476829901,3637600.99805489
703646.856515566,3637422.00734316
703165.988333139,3637425.81482605
702956.338599201,3637517.33364831
702956.824894149,3637577.23284371
702715.906420527,3637519.23802727
702383.12180754,3637252.30366642
702172.986543669,3637283.92023323
702111.905144088,3637164.59487711
701780.823455939,3637107.31458529
701659.87652165,3637018.41772667
